,index,product_title,product_update_time,product_avail,data_update_time
1141,6,Wheatley,2023-08-18 08:10:00.000000,1,2023-08-19 08:26:12.421079
1142,7,Bourbon Cream,2023-08-18 08:10:00.000000,1,2023-08-19 08:26:12.421079
1143,0,Buffalo Trace,2023-08-18 08:10:00.000000,1,2023-08-19 08:43:50.374133
1144,1,W.L. Weller Special Reserve,2023-08-18 08:10:00.000000,1,2023-08-19 08:43:50.374133
1145,2,E.H. Taylor Jr. Small Batch,2023-08-18 08:10:00.000000,0,2023-08-19 08:43:50.374133
1146,3,Eagle Rare,2023-08-18 08:10:00.000000,0,2023-08-19 08:43:50.374133
1147,4,Blanton’s Single Barrel,2023-08-18 08:10:00.000000,0,2023-08-19 08:43:50.374133
1148,5,Sazerac Rye,2023-08-18 08:10:00.000000,1,2023-08-19 08:43:50.374133
1149,6,Wheatley,2023-08-18 08:10:00.000000,1,2023-08-19 08:43:50.374133
1150,7,Bourbon Cream,2023-08-18 08:10:00.000000,1,2023-08-19 08:43:50.374133
1151,0,Buffalo Trace,2023-08-18 08:10:00.000000,1,2023-08-19 09:08:27.450519
1152,1,W.L. Weller Special Reserve,2023-08-18 08:10:00.000000,1,2023-08-19 09:08:27.450519
1153,2,E.H. Taylor Jr. Small Batch,2023-08-18 08:10:00.000000,0,2023-08-19 09:08:27.450519
1154,3,Eagle Rare,2023-08-18 08:10:00.000000,0,2023-08-19 09:08:27.450519
1155,4,Blanton’s Single Barrel,2023-08-18 08:10:00.000000,0,2023-08-19 09:08:27.450519
1156,5,Sazerac Rye,2023-08-18 08:10:00.000000,1,2023-08-19 09:08:27.450519
1157,6,Wheatley,2023-08-18 08:10:00.000000,1,2023-08-19 09:08:27.450519
1158,7,Bourbon Cream,2023-08-18 08:10:00.000000,1,2023-08-19 09:08:27.450519
1159,0,Buffalo Trace,2023-08-18 08:10:00.000000,1,2023-08-19 09:23:58.692168
1160,1,W.L. Weller Special Reserve,2023-08-18 08:10:00.000000,1,2023-08-19 09:23:58.692168
1161,2,E.H. Taylor Jr. Small Batch,2023-08-18 08:10:00.000000,0,2023-08-19 09:23:58.692168
1162,3,Eagle Rare,2023-08-18 08:10:00.000000,0,2023-08-19 09:23:58.692168
1163,4,Blanton’s Single Barrel,2023-08-18 08:10:00.000000,0,2023-08-19 09:23:58.692168
1164,5,Sazerac Rye,2023-08-18 08:10:00.000000,1,2023-08-19 09:23:58.692168
1165,6,Wheatley,2023-08-18 08:10:00.000000,1,2023-08-19 09:23:58.692168
1166,7,Bourbon Cream,2023-08-18 08:10:00.000000,1,2023-08-19 09:23:58.692168
1167,0,Buffalo Trace,2023-08-18 08:10:00.000000,1,2023-08-19 09:43:55.341712
1168,1,W.L. Weller Special Reserve,2023-08-18 08:10:00.000000,1,2023-08-19 09:43:55.341712
1169,2,E.H. Taylor Jr. Small Batch,2023-08-18 08:10:00.000000,0,2023-08-19 09:43:55.341712
1170,3,Eagle Rare,2023-08-18 08:10:00.000000,0,2023-08-19 09:43:55.341712
1171,4,Blanton’s Single Barrel,2023-08-18 08:10:00.000000,0,2023-08-19 09:43:55.341712
1172,5,Sazerac Rye,2023-08-18 08:10:00.000000,1,2023-08-19 09:43:55.341712
1173,6,Wheatley,2023-08-18 08:10:00.000000,1,2023-08-19 09:43:55.341712
1174,7,Bourbon Cream,2023-08-18 08:10:00.000000,1,2023-08-19 09:43:55.341712
1175,0,Buffalo Trace,2023-08-18 08:10:00.000000,1,2023-08-19 10:09:08.363255
1176,1,W.L. Weller Special Reserve,2023-08-18 08:10:00.000000,1,2023-08-19 10:09:08.363255
1177,2,E.H. Taylor Jr. Small Batch,2023-08-18 08:10:00.000000,0,2023-08-19 10:09:08.363255
1178,3,Eagle Rare,2023-08-18 08:10:00.000000,0,2023-08-19 10:09:08.363255
1179,4,Blanton’s Single Barrel,2023-08-18 08:10:00.000000,0,2023-08-19 10:09:08.363255
1180,5,Sazerac Rye,2023-08-18 08:10:00.000000,1,2023-08-19 10:09:08.363255
1181,6,Wheatley,2023-08-18 08:10:00.000000,1,2023-08-19 10:09:08.363255
1182,7,Bourbon Cream,2023-08-18 08:10:00.000000,1,2023-08-19 10:09:08.363255
1183,0,Buffalo Trace,2023-08-18 08:10:00.000000,1,2023-08-19 10:27:09.480952
1184,1,W.L. Weller Special Reserve,2023-08-18 08:10:00.000000,1,2023-08-19 10:27:09.480952
1185,2,E.H. Taylor Jr. Small Batch,2023-08-18 08:10:00.000000,0,2023-08-19 10:27:09.480952
1186,3,Eagle Rare,2023-08-18 08:10:00.000000,0,2023-08-19 10:27:09.480952
1187,4,Blanton’s Single Barrel,2023-08-18 08:10:00.000000,0,2023-08-19 10:27:09.480952
1188,5,Sazerac Rye,2023-08-18 08:10:00.000000,1,2023-08-19 10:27:09.480952
1189,6,Wheatley,2023-08-18 08:10:00.000000,1,2023-08-19 10:27:09.480952
1190,7,Bourbon Cream,2023-08-18 08:10:00.000000,1,2023-08-19 10:27:09.480952
1191,0,Buffalo Trace,2023-08-18 08:10:00.000000,1,2023-08-19 10:44:11.647228
1192,1,W.L. Weller Special Reserve,2023-08-18 08:10:00.000000,1,2023-08-19 10:44:11.647228
1193,2,E.H. Taylor Jr. Small Batch,2023-08-18 08:10:00.000000,0,2023-08-19 10:44:11.647228
1194,3,Eagle Rare,2023-08-18 08:10:00.000000,0,2023-08-19 10:44:11.647228
1195,4,Blanton’s Single Barrel,2023-08-18 08:10:00.000000,0,2023-08-19 10:44:11.647228
1196,5,Sazerac Rye,2023-08-18 08:10:00.000000,1,2023-08-19 10:44:11.647228
1197,6,Wheatley,2023-08-18 08:10:00.000000,1,2023-08-19 10:44:11.647228
1198,7,Bourbon Cream,2023-08-18 08:10:00.000000,1,2023-08-19 10:44:11.647228
1199,0,Buffalo Trace,2023-08-18 08:10:00.000000,1,2023-08-19 11:07:22.254437
1200,1,W.L. Weller Special Reserve,2023-08-18 08:10:00.000000,1,2023-08-19 11:07:22.254437
1201,2,E.H. Taylor Jr. Small Batch,2023-08-18 08:10:00.000000,0,2023-08-19 11:07:22.254437
1202,3,Eagle Rare,2023-08-18 08:10:00.000000,0,2023-08-19 11:07:22.254437
1203,4,Blanton’s Single Barrel,2023-08-18 08:10:00.000000,0,2023-08-19 11:07:22.254437
1204,5,Sazerac Rye,2023-08-18 08:10:00.000000,1,2023-08-19 11:07:22.254437
1205,6,Wheatley,2023-08-18 08:10:00.000000,1,2023-08-19 11:07:22.254437
1206,7,Bourbon Cream,2023-08-18 08:10:00.000000,1,2023-08-19 11:07:22.254437
1207,0,Buffalo Trace,2023-08-18 08:10:00.000000,1,2023-08-19 11:23:46.027772
1208,1,W.L. Weller Special Reserve,2023-08-18 08:10:00.000000,1,2023-08-19 11:23:46.027772
1209,2,E.H. Taylor Jr. Small Batch,2023-08-18 08:10:00.000000,0,2023-08-19 11:23:46.027772
1210,3,Eagle Rare,2023-08-18 08:10:00.000000,0,2023-08-19 11:23:46.027772
1211,4,Blanton’s Single Barrel,2023-08-18 08:10:00.000000,0,2023-08-19 11:23:46.027772
1212,5,Sazerac Rye,2023-08-18 08:10:00.000000,1,2023-08-19 11:23:46.027772
1213,6,Wheatley,2023-08-18 08:10:00.000000,1,2023-08-19 11:23:46.027772
1214,7,Bourbon Cream,2023-08-18 08:10:00.000000,1,2023-08-19 11:23:46.027772
1215,0,Buffalo Trace,2023-08-18 08:10:00.000000,1,2023-08-19 11:44:11.928733
1216,1,W.L. Weller Special Reserve,2023-08-18 08:10:00.000000,1,2023-08-19 11:44:11.928733
1217,2,E.H. Taylor Jr. Small Batch,2023-08-18 08:10:00.000000,0,2023-08-19 11:44:11.928733
1218,3,Eagle Rare,2023-08-18 08:10:00.000000,0,2023-08-19 11:44:11.928733
1219,4,Blanton’s Single Barrel,2023-08-18 08:10:00.000000,0,2023-08-19 11:44:11.928733
1220,5,Sazerac Rye,2023-08-18 08:10:00.000000,1,2023-08-19 11:44:11.928733
1221,6,Wheatley,2023-08-18 08:10:00.000000,1,2023-08-19 11:44:11.928733
1222,7,Bourbon Cream,2023-08-18 08:10:00.000000,1,2023-08-19 11:44:11.928733
1223,0,Buffalo Trace,2023-08-18 08:10:00.000000,1,2023-08-19 12:15:18.107410
1224,1,W.L. Weller Special Reserve,2023-08-18 08:10:00.000000,1,2023-08-19 12:15:18.107410
1225,2,E.H. Taylor Jr. Small Batch,2023-08-18 08:10:00.000000,0,2023-08-19 12:15:18.107410
1226,3,Eagle Rare,2023-08-18 08:10:00.000000,0,2023-08-19 12:15:18.107410
1227,4,Blanton’s Single Barrel,2023-08-18 08:10:00.000000,0,2023-08-19 12:15:18.107410
1228,5,Sazerac Rye,2023-08-18 08:10:00.000000,1,2023-08-19 12:15:18.107410
1229,6,Wheatley,2023-08-18 08:10:00.000000,1,2023-08-19 12:15:18.107410
1230,7,Bourbon Cream,2023-08-18 08:10:00.000000,1,2023-08-19 12:15:18.107410
1231,0,Buffalo Trace,2023-08-19 08:20:00.000000,1,2023-08-19 12:38:43.331588
1232,1,W.L. Weller Special Reserve,2023-08-19 08:20:00.000000,0,2023-08-19 12:38:43.331588
1233,2,E.H. Taylor Jr. Small Batch,2023-08-19 08:20:00.000000,0,2023-08-19 12:38:43.331588
1234,3,Eagle Rare,2023-08-19 08:20:00.000000,0,2023-08-19 12:38:43.331588
1235,4,Blanton’s Single Barrel,2023-08-19 08:20:00.000000,1,2023-08-19 12:38:43.331588
1236,5,Sazerac Rye,2023-08-19 08:20:00.000000,1,2023-08-19 12:38:43.331588
1237,6,Wheatley,2023-08-19 08:20:00.000000,1,2023-08-19 12:38:43.331588
1238,7,Bourbon Cream,2023-08-19 08:20:00.000000,1,2023-08-19 12:38:43.331588
1239,0,Buffalo Trace,2023-08-19 08:20:00.000000,1,2023-08-19 12:51:58.983792
1240,1,W.L. Weller Special Reserve,2023-08-19 08:20:00.000000,0,2023-08-19 12:51:58.983792
1241,2,E.H. Taylor Jr. Small Batch,2023-08-19 08:20:00.000000,0,2023-08-19 12:51:58.983792
1242,3,Eagle Rare,2023-08-19 08:20:00.000000,0,2023-08-19 12:51:58.983792
1243,4,Blanton’s Single Barrel,2023-08-19 08:20:00.000000,1,2023-08-19 12:51:58.983792
1244,5,Sazerac Rye,2023-08-19 08:20:00.000000,1,2023-08-19 12:51:58.983792
1245,6,Wheatley,2023-08-19 08:20:00.000000,1,2023-08-19 12:51:58.983792
1246,7,Bourbon Cream,2023-08-19 08:20:00.000000,1,2023-08-19 12:51:58.983792
1247,0,Buffalo Trace,2023-08-19 08:20:00.000000,1,2023-08-19 13:10:14.011661
1248,1,W.L. Weller Special Reserve,2023-08-19 08:20:00.000000,0,2023-08-19 13:10:14.011661
1249,2,E.H. Taylor Jr. Small Batch,2023-08-19 08:20:00.000000,0,2023-08-19 13:10:14.011661
1250,3,Eagle Rare,2023-08-19 08:20:00.000000,0,2023-08-19 13:10:14.011661
1251,4,Blanton’s Single Barrel,2023-08-19 08:20:00.000000,1,2023-08-19 13:10:14.011661
1252,5,Sazerac Rye,2023-08-19 08:20:00.000000,1,2023-08-19 13:10:14.011661
1253,6,Wheatley,2023-08-19 08:20:00.000000,1,2023-08-19 13:10:14.011661
1254,7,Bourbon Cream,2023-08-19 08:20:00.000000,1,2023-08-19 13:10:14.011661
1255,0,Buffalo Trace,2023-08-19 08:20:00.000000,1,2023-08-19 13:24:24.727065
1256,1,W.L. Weller Special Reserve,2023-08-19 08:20:00.000000,0,2023-08-19 13:24:24.727065
1257,2,E.H. Taylor Jr. Small Batch,2023-08-19 08:20:00.000000,0,2023-08-19 13:24:24.727065
1258,3,Eagle Rare,2023-08-19 08:20:00.000000,0,2023-08-19 13:24:24.727065
1259,4,Blanton’s Single Barrel,2023-08-19 08:20:00.000000,1,2023-08-19 13:24:24.727065
1260,5,Sazerac Rye,2023-08-19 08:20:00.000000,1,2023-08-19 13:24:24.727065
1261,6,Wheatley,2023-08-19 08:20:00.000000,1,2023-08-19 13:24:24.727065
1262,7,Bourbon Cream,2023-08-19 08:20:00.000000,1,2023-08-19 13:24:24.727065
1263,0,Buffalo Trace,2023-08-19 08:20:00.000000,1,2023-08-19 13:44:10.567755
1264,1,W.L. Weller Special Reserve,2023-08-19 08:20:00.000000,0,2023-08-19 13:44:10.567755
1265,2,E.H. Taylor Jr. Small Batch,2023-08-19 08:20:00.000000,0,2023-08-19 13:44:10.567755
1266,3,Eagle Rare,2023-08-19 08:20:00.000000,0,2023-08-19 13:44:10.567755
1267,4,Blanton’s Single Barrel,2023-08-19 08:20:00.000000,1,2023-08-19 13:44:10.567755
1268,5,Sazerac Rye,2023-08-19 08:20:00.000000,1,2023-08-19 13:44:10.567755
1269,6,Wheatley,2023-08-19 08:20:00.000000,1,2023-08-19 13:44:10.567755
1270,7,Bourbon Cream,2023-08-19 08:20:00.000000,1,2023-08-19 13:44:10.567755
1271,0,Buffalo Trace,2023-08-19 08:20:00.000000,1,2023-08-19 14:07:42.919453
1272,1,W.L. Weller Special Reserve,2023-08-19 08:20:00.000000,0,2023-08-19 14:07:42.919453
1273,2,E.H. Taylor Jr. Small Batch,2023-08-19 08:20:00.000000,0,2023-08-19 14:07:42.919453
1274,3,Eagle Rare,2023-08-19 08:20:00.000000,0,2023-08-19 14:07:42.919453
1275,4,Blanton’s Single Barrel,2023-08-19 08:20:00.000000,1,2023-08-19 14:07:42.919453
1276,5,Sazerac Rye,2023-08-19 08:20:00.000000,1,2023-08-19 14:07:42.919453
1277,6,Wheatley,2023-08-19 08:20:00.000000,1,2023-08-19 14:07:42.919453
1278,7,Bourbon Cream,2023-08-19 08:20:00.000000,1,2023-08-19 14:07:42.919453
1279,0,Buffalo Trace,2023-08-19 08:20:00.000000,1,2023-08-19 14:24:46.268314
1280,1,W.L. Weller Special Reserve,2023-08-19 08:20:00.000000,0,2023-08-19 14:24:46.268314
1281,2,E.H. Taylor Jr. Small Batch,2023-08-19 08:20:00.000000,0,2023-08-19 14:24:46.268314
1282,3,Eagle Rare,2023-08-19 08:20:00.000000,0,2023-08-19 14:24:46.268314
1283,4,Blanton’s Single Barrel,2023-08-19 08:20:00.000000,1,2023-08-19 14:24:46.268314
1284,5,Sazerac Rye,2023-08-19 08:20:00.000000,1,2023-08-19 14:24:46.268314
1285,6,Wheatley,2023-08-19 08:20:00.000000,1,2023-08-19 14:24:46.268314
1286,7,Bourbon Cream,2023-08-19 08:20:00.000000,1,2023-08-19 14:24:46.268314
1287,0,Buffalo Trace,2023-08-19 08:20:00.000000,1,2023-08-19 14:44:07.894041
1288,1,W.L. Weller Special Reserve,2023-08-19 08:20:00.000000,0,2023-08-19 14:44:07.894041
1289,2,E.H. Taylor Jr. Small Batch,2023-08-19 08:20:00.000000,0,2023-08-19 14:44:07.894041
1290,3,Eagle Rare,2023-08-19 08:20:00.000000,0,2023-08-19 14:44:07.894041
1291,4,Blanton’s Single Barrel,2023-08-19 08:20:00.000000,1,2023-08-19 14:44:07.894041
1292,5,Sazerac Rye,2023-08-19 08:20:00.000000,1,2023-08-19 14:44:07.894041
1293,6,Wheatley,2023-08-19 08:20:00.000000,1,2023-08-19 14:44:07.894041
1294,7,Bourbon Cream,2023-08-19 08:20:00.000000,1,2023-08-19 14:44:07.894041
1295,0,Buffalo Trace,2023-08-19 08:20:00.000000,1,2023-08-19 15:08:42.954004
1296,1,W.L. Weller Special Reserve,2023-08-19 08:20:00.000000,0,2023-08-19 15:08:42.954004
1297,2,E.H. Taylor Jr. Small Batch,2023-08-19 08:20:00.000000,0,2023-08-19 15:08:42.954004
1298,3,Eagle Rare,2023-08-19 08:20:00.000000,0,2023-08-19 15:08:42.954004
1299,4,Blanton’s Single Barrel,2023-08-19 08:20:00.000000,1,2023-08-19 15:08:42.954004
1300,5,Sazerac Rye,2023-08-19 08:20:00.000000,1,2023-08-19 15:08:42.954004
1301,6,Wheatley,2023-08-19 08:20:00.000000,1,2023-08-19 15:08:42.954004
1302,7,Bourbon Cream,2023-08-19 08:20:00.000000,1,2023-08-19 15:08:42.954004
1303,0,Buffalo Trace,2023-08-19 08:20:00.000000,1,2023-08-19 15:24:07.272979
1304,1,W.L. Weller Special Reserve,2023-08-19 08:20:00.000000,0,2023-08-19 15:24:07.272979
1305,2,E.H. Taylor Jr. Small Batch,2023-08-19 08:20:00.000000,0,2023-08-19 15:24:07.272979
1306,3,Eagle Rare,2023-08-19 08:20:00.000000,0,2023-08-19 15:24:07.272979
1307,4,Blanton’s Single Barrel,2023-08-19 08:20:00.000000,1,2023-08-19 15:24:07.272979
1308,5,Sazerac Rye,2023-08-19 08:20:00.000000,1,2023-08-19 15:24:07.272979
1309,6,Wheatley,2023-08-19 08:20:00.000000,1,2023-08-19 15:24:07.272979
1310,7,Bourbon Cream,2023-08-19 08:20:00.000000,1,2023-08-19 15:24:07.272979
1311,0,Buffalo Trace,2023-08-19 08:20:00.000000,1,2023-08-19 15:43:49.442688
1312,1,W.L. Weller Special Reserve,2023-08-19 08:20:00.000000,0,2023-08-19 15:43:49.442688
1313,2,E.H. Taylor Jr. Small Batch,2023-08-19 08:20:00.000000,0,2023-08-19 15:43:49.442688
1314,3,Eagle Rare,2023-08-19 08:20:00.000000,0,2023-08-19 15:43:49.442688
1315,4,Blanton’s Single Barrel,2023-08-19 08:20:00.000000,1,2023-08-19 15:43:49.442688
1316,5,Sazerac Rye,2023-08-19 08:20:00.000000,1,2023-08-19 15:43:49.442688
1317,6,Wheatley,2023-08-19 08:20:00.000000,1,2023-08-19 15:43:49.442688
1318,7,Bourbon Cream,2023-08-19 08:20:00.000000,1,2023-08-19 15:43:49.442688
1319,0,Buffalo Trace,2023-08-19 08:20:00.000000,1,2023-08-19 16:10:41.983374
1320,1,W.L. Weller Special Reserve,2023-08-19 08:20:00.000000,0,2023-08-19 16:10:41.983374
1321,2,E.H. Taylor Jr. Small Batch,2023-08-19 08:20:00.000000,0,2023-08-19 16:10:41.983374
1322,3,Eagle Rare,2023-08-19 08:20:00.000000,0,2023-08-19 16:10:41.983374
1323,4,Blanton’s Single Barrel,2023-08-19 08:20:00.000000,1,2023-08-19 16:10:41.983374
1324,5,Sazerac Rye,2023-08-19 08:20:00.000000,1,2023-08-19 16:10:41.983374
1325,6,Wheatley,2023-08-19 08:20:00.000000,1,2023-08-19 16:10:41.983374
1326,7,Bourbon Cream,2023-08-19 08:20:00.000000,1,2023-08-19 16:10:41.983374
1327,0,Buffalo Trace,2023-08-19 08:20:00.000000,1,2023-08-19 16:30:52.552841
1328,1,W.L. Weller Special Reserve,2023-08-19 08:20:00.000000,0,2023-08-19 16:30:52.552841
1329,2,E.H. Taylor Jr. Small Batch,2023-08-19 08:20:00.000000,0,2023-08-19 16:30:52.552841
1330,3,Eagle Rare,2023-08-19 08:20:00.000000,0,2023-08-19 16:30:52.552841
1331,4,Blanton’s Single Barrel,2023-08-19 08:20:00.000000,1,2023-08-19 16:30:52.552841
1332,5,Sazerac Rye,2023-08-19 08:20:00.000000,1,2023-08-19 16:30:52.552841
1333,6,Wheatley,2023-08-19 08:20:00.000000,1,2023-08-19 16:30:52.552841
1334,7,Bourbon Cream,2023-08-19 08:20:00.000000,1,2023-08-19 16:30:52.552841
1335,0,Buffalo Trace,2023-08-19 12:33:00.000000,1,2023-08-19 16:43:42.808340
1336,1,W.L. Weller Special Reserve,2023-08-19 12:33:00.000000,0,2023-08-19 16:43:42.808340
1337,2,E.H. Taylor Jr. Small Batch,2023-08-19 12:33:00.000000,0,2023-08-19 16:43:42.808340
1338,3,Eagle Rare,2023-08-19 12:33:00.000000,0,2023-08-19 16:43:42.808340
1339,4,Blanton’s Single Barrel,2023-08-19 12:33:00.000000,0,2023-08-19 16:43:42.808340
1340,5,Sazerac Rye,2023-08-19 12:33:00.000000,1,2023-08-19 16:43:42.808340
1341,6,Wheatley,2023-08-19 12:33:00.000000,1,2023-08-19 16:43:42.808340
1342,7,Bourbon Cream,2023-08-19 12:33:00.000000,1,2023-08-19 16:43:42.808340
1343,0,Buffalo Trace,2023-08-19 12:33:00.000000,1,2023-08-19 17:07:53.908859
1344,1,W.L. Weller Special Reserve,2023-08-19 12:33:00.000000,0,2023-08-19 17:07:53.908859
1345,2,E.H. Taylor Jr. Small Batch,2023-08-19 12:33:00.000000,0,2023-08-19 17:07:53.908859
1346,3,Eagle Rare,2023-08-19 12:33:00.000000,0,2023-08-19 17:07:53.908859
1347,4,Blanton’s Single Barrel,2023-08-19 12:33:00.000000,0,2023-08-19 17:07:53.908859
1348,5,Sazerac Rye,2023-08-19 12:33:00.000000,1,2023-08-19 17:07:53.908859
1349,6,Wheatley,2023-08-19 12:33:00.000000,1,2023-08-19 17:07:53.908859
1350,7,Bourbon Cream,2023-08-19 12:33:00.000000,1,2023-08-19 17:07:53.908859
1351,0,Buffalo Trace,2023-08-19 12:33:00.000000,1,2023-08-19 17:25:57.631154
1352,1,W.L. Weller Special Reserve,2023-08-19 12:33:00.000000,0,2023-08-19 17:25:57.631154
1353,2,E.H. Taylor Jr. Small Batch,2023-08-19 12:33:00.000000,0,2023-08-19 17:25:57.631154
1354,3,Eagle Rare,2023-08-19 12:33:00.000000,0,2023-08-19 17:25:57.631154
1355,4,Blanton’s Single Barrel,2023-08-19 12:33:00.000000,0,2023-08-19 17:25:57.631154
1356,5,Sazerac Rye,2023-08-19 12:33:00.000000,1,2023-08-19 17:25:57.631154
1357,6,Wheatley,2023-08-19 12:33:00.000000,1,2023-08-19 17:25:57.631154
1358,7,Bourbon Cream,2023-08-19 12:33:00.000000,1,2023-08-19 17:25:57.631154
1359,0,Buffalo Trace,2023-08-19 12:33:00.000000,1,2023-08-19 17:44:09.895612
1360,1,W.L. Weller Special Reserve,2023-08-19 12:33:00.000000,0,2023-08-19 17:44:09.895612
1361,2,E.H. Taylor Jr. Small Batch,2023-08-19 12:33:00.000000,0,2023-08-19 17:44:09.895612
1362,3,Eagle Rare,2023-08-19 12:33:00.000000,0,2023-08-19 17:44:09.895612
1363,4,Blanton’s Single Barrel,2023-08-19 12:33:00.000000,0,2023-08-19 17:44:09.895612
1364,5,Sazerac Rye,2023-08-19 12:33:00.000000,1,2023-08-19 17:44:09.895612
1365,6,Wheatley,2023-08-19 12:33:00.000000,1,2023-08-19 17:44:09.895612
1366,7,Bourbon Cream,2023-08-19 12:33:00.000000,1,2023-08-19 17:44:09.895612
1367,0,Buffalo Trace,2023-08-19 12:33:00.000000,1,2023-08-20 06:11:33.836159
1368,1,W.L. Weller Special Reserve,2023-08-19 12:33:00.000000,0,2023-08-20 06:11:33.836159
1369,2,E.H. Taylor Jr. Small Batch,2023-08-19 12:33:00.000000,0,2023-08-20 06:11:33.836159
1370,3,Eagle Rare,2023-08-19 12:33:00.000000,0,2023-08-20 06:11:33.836159
1371,4,Blanton’s Single Barrel,2023-08-19 12:33:00.000000,0,2023-08-20 06:11:33.836159
1372,5,Sazerac Rye,2023-08-19 12:33:00.000000,1,2023-08-20 06:11:33.836159
1373,6,Wheatley,2023-08-19 12:33:00.000000,1,2023-08-20 06:11:33.836159
1374,7,Bourbon Cream,2023-08-19 12:33:00.000000,1,2023-08-20 06:11:33.836159
1375,0,Buffalo Trace,2023-08-19 12:33:00.000000,1,2023-08-20 06:27:26.168787
1376,1,W.L. Weller Special Reserve,2023-08-19 12:33:00.000000,0,2023-08-20 06:27:26.168787
1377,2,E.H. Taylor Jr. Small Batch,2023-08-19 12:33:00.000000,0,2023-08-20 06:27:26.168787
1378,3,Eagle Rare,2023-08-19 12:33:00.000000,0,2023-08-20 06:27:26.168787
1379,4,Blanton’s Single Barrel,2023-08-19 12:33:00.000000,0,2023-08-20 06:27:26.168787
1380,5,Sazerac Rye,2023-08-19 12:33:00.000000,1,2023-08-20 06:27:26.168787
1381,6,Wheatley,2023-08-19 12:33:00.000000,1,2023-08-20 06:27:26.168787
1382,7,Bourbon Cream,2023-08-19 12:33:00.000000,1,2023-08-20 06:27:26.168787
1383,0,Buffalo Trace,2023-08-19 12:33:00.000000,1,2023-08-20 06:43:53.748428
1384,1,W.L. Weller Special Reserve,2023-08-19 12:33:00.000000,0,2023-08-20 06:43:53.748428
1385,2,E.H. Taylor Jr. Small Batch,2023-08-19 12:33:00.000000,0,2023-08-20 06:43:53.748428
1386,3,Eagle Rare,2023-08-19 12:33:00.000000,0,2023-08-20 06:43:53.748428
1387,4,Blanton’s Single Barrel,2023-08-19 12:33:00.000000,0,2023-08-20 06:43:53.748428
1388,5,Sazerac Rye,2023-08-19 12:33:00.000000,1,2023-08-20 06:43:53.748428
1389,6,Wheatley,2023-08-19 12:33:00.000000,1,2023-08-20 06:43:53.748428
1390,7,Bourbon Cream,2023-08-19 12:33:00.000000,1,2023-08-20 06:43:53.748428
1391,0,Buffalo Trace,2023-08-19 12:33:00.000000,1,2023-08-20 07:08:17.729824
1392,1,W.L. Weller Special Reserve,2023-08-19 12:33:00.000000,0,2023-08-20 07:08:17.729824
1393,2,E.H. Taylor Jr. Small Batch,2023-08-19 12:33:00.000000,0,2023-08-20 07:08:17.729824
1394,3,Eagle Rare,2023-08-19 12:33:00.000000,0,2023-08-20 07:08:17.729824
1395,4,Blanton’s Single Barrel,2023-08-19 12:33:00.000000,0,2023-08-20 07:08:17.729824
1396,5,Sazerac Rye,2023-08-19 12:33:00.000000,1,2023-08-20 07:08:17.729824
1397,6,Wheatley,2023-08-19 12:33:00.000000,1,2023-08-20 07:08:17.729824
1398,7,Bourbon Cream,2023-08-19 12:33:00.000000,1,2023-08-20 07:08:17.729824
1399,0,Buffalo Trace,2023-08-19 12:33:00.000000,1,2023-08-20 07:23:55.136110
1400,1,W.L. Weller Special Reserve,2023-08-19 12:33:00.000000,0,2023-08-20 07:23:55.136110
1401,2,E.H. Taylor Jr. Small Batch,2023-08-19 12:33:00.000000,0,2023-08-20 07:23:55.136110
1402,3,Eagle Rare,2023-08-19 12:33:00.000000,0,2023-08-20 07:23:55.136110
1403,4,Blanton’s Single Barrel,2023-08-19 12:33:00.000000,0,2023-08-20 07:23:55.136110
1404,5,Sazerac Rye,2023-08-19 12:33:00.000000,1,2023-08-20 07:23:55.136110
1405,6,Wheatley,2023-08-19 12:33:00.000000,1,2023-08-20 07:23:55.136110
1406,7,Bourbon Cream,2023-08-19 12:33:00.000000,1,2023-08-20 07:23:55.136110
1407,0,Buffalo Trace,2023-08-19 12:33:00.000000,1,2023-08-20 07:44:06.122525
1408,1,W.L. Weller Special Reserve,2023-08-19 12:33:00.000000,0,2023-08-20 07:44:06.122525
1409,2,E.H. Taylor Jr. Small Batch,2023-08-19 12:33:00.000000,0,2023-08-20 07:44:06.122525
1410,3,Eagle Rare,2023-08-19 12:33:00.000000,0,2023-08-20 07:44:06.122525
1411,4,Blanton’s Single Barrel,2023-08-19 12:33:00.000000,0,2023-08-20 07:44:06.122525
1412,5,Sazerac Rye,2023-08-19 12:33:00.000000,1,2023-08-20 07:44:06.122525
1413,6,Wheatley,2023-08-19 12:33:00.000000,1,2023-08-20 07:44:06.122525
1414,7,Bourbon Cream,2023-08-19 12:33:00.000000,1,2023-08-20 07:44:06.122525
1415,0,Buffalo Trace,2023-08-19 12:33:00.000000,1,2023-08-20 08:10:59.300049
1416,1,W.L. Weller Special Reserve,2023-08-19 12:33:00.000000,0,2023-08-20 08:10:59.300049
1417,2,E.H. Taylor Jr. Small Batch,2023-08-19 12:33:00.000000,0,2023-08-20 08:10:59.300049
1418,3,Eagle Rare,2023-08-19 12:33:00.000000,0,2023-08-20 08:10:59.300049
1419,4,Blanton’s Single Barrel,2023-08-19 12:33:00.000000,0,2023-08-20 08:10:59.300049
1420,5,Sazerac Rye,2023-08-19 12:33:00.000000,1,2023-08-20 08:10:59.300049
1421,6,Wheatley,2023-08-19 12:33:00.000000,1,2023-08-20 08:10:59.300049
